Order ID,Order Date,Ship Date,Ship Mode,Customer Name,Segment,Province,City,Country,Category,Sub-Category,Product Name,Quantity,Unit Price,Discount,Sales,Shipping Cost,Profit
ZA-2022-106040,2022-05-10,2022-05-12,Standard Class,Naledi Fourie,Corporate,Western Cape,George,South Africa,Technology,  Smartphones  ,Smartphones - Lite 656,2,9923.86,0.05,18855.34,529.7,2943.75
ZA-2022-103938,20-Apr-2022,2022-04-21,First Class,Karabo Nkosi,Corporate,KwaZulu-Natal,Durban,South Africa,OFFICE SUPPLIES,  Binders  ,Binders - Plus 908,1,111.5,0.0,111.5,111.1,34.59
ZA-2023-100396,2023-01-26,30-Jan-2023,Second Class,Rudzani Radebe,Corporate,Northern Cape,Upington,South Africa,Office Supplies,Paper,Paper - Lite 598,8,72.88,0.24,445.14,114.62,89.83
ZA-2023-100661,2023-07-31,2023-08-01,Same Day,Thabo Radebe,Consumer,Limpopo,Tzaneen,South Africa,Office Supplies,Printer Ink,Printer Ink - Plus 148,4,1119.62,0.05,4254.55,98.38,1209.34
ZA-2022-105311,2022-12-29,2022-12-31,Same Day,Francois Khumalo,Home Office,Gauteng,Johannesburg,South Africa,OFFICE SUPPLIES,Stationery,Stationery - Pro 760,4,52.67,0.24,160.41,138.82,23.01
ZA-2023-103786,30-Jun-2023,2023-07-05,Standard Class,Naledi Pretorius,Consumer,Free State,Bloemfontein,South Africa,Office Supplies,Labels,Labels - Pro 980,2,53.38,0.16,89.41,32.48,16.23
ZA-2024-102300,26-Nov-2024,27-Nov-2024,Standard Class,Precious Zulu,Consumer,Eastern Cape,East London,South Africa,Technology,Smartphones,Smartphones - Lite 696,1,11788.15,0.15,10052.28,313.71,1327.13
ZA-2022-104175,2022-02-07,2022-02-10,Standard Class,Dineo Nkosi,Consumer,Mpumalanga,Witbank,South Africa,Technology,  Laptops  ,Laptops - Lite 979,2,18718.83,0.0,37437.67,766.64,8834.22
ZA-2024-103348,2024-02-22,2024-02-23,Same Day,Naledi Pretorius,Consumer,-,Welkom,South Africa,Technology,Laptops,Laptops - Basic 305,1,14760.07,unknown,5904.03,297.75,-772.12
ZA-2022-100028,12/13/2022,12/20/2022,Standard Class,Dineo Botha,Consumer,Mpumalanga,Witbank,South Africa,technology,Networking,Networking - Pro 617,2,4866.63,1.5,"6,697.52",148.03,365.84
ZA-2022-105450,2022-03-29,30.03.2022,Second Class,Lerato Mokwena,Corporate,Eastern Cape,Gqeberha,South Africa,Office Supplies,  Binders  ,Binders - Plus 352,3,321.58,0.05,916.5,83.09,284.02
ZA-2024-103936,2024-06-24,2024-07-01,First Class,thabo botha,Home Office,Limpopo,Polokwane,South Africa,Furniture,Desks,Desks - Plus 439,1,7179.59,0.04,6922.92,149.74,648.3
ZA-2022-102796,2022-04-01,02/04/2022,First Class,Sipho Fourie,Consumer,Northern Cape,Kimberley,South Africa,Furniture,Bookcases,Bookcases - Standard 188,1,1371.19,0.2,1096.95,141.65,-13.13
ZA-2023-101096,2023-05-15,20/05/2023,First Class,Bongani Zulu,Corporate,mpumalanga,Witbank,South Africa,OFFICE SUPPLIES,Labels,Labels - Lite 918,3,92.2,0.05,R 262.78,194.14,78.16
ZA-2022-106077,11/13/2022,15/11/2022,Second Class,Francois Steyn,Consumer,Gauteng,Midrand,South Africa,technology,Monitors,Monitors - Plus 165,3,7144.91,NaN,12506.37,417.53,-122.58
ZA-2022-100706,29-Jul-2022,2022-08-03,Standard Class,Wendy Botha,Corporate,Limpopo,Tzaneen,South Africa,office supplies,  Binders  ,Binders - Basic 556,1,69.07,0.05,65.62,46.3,15.97
ZA-2024-101654,2024-02-08,10-Feb-2024,Standard Class,Nomvula Steyn,Consumer,Gauteng ,Pretoria,South Africa,Furniture,Bookcases,Bookcases - Standard 749,1,4080.04,0.0,4080.04,251.53,400.45
ZA-2022-103338,2022-10-28,2022-11-02,Same Day,Naledi Dlamini,Home Office,Eastern Cape,Gqeberha,South Africa,Office Supplies,Stationery,Stationery - Lite 687,1,244.88,0.03,238.67,155.54,75.92
ZA-2023-105200,2023-11-08,2023-11-11,Same Day,zanele mahlangu,Corporate,Limpopo,Polokwane,South Africa,Furniture,Bookcases,Bookcases - Standard 470,4,2745.19,unknown,7659.59,256.97,-546.18
ZA-2024-105435,04-Oct-2024,2024-10-06,Standard Class,Sipho Du Toit,Consumer,North West,Mahikeng,South Africa,Furniture,Desks,Desks - Pro 290,5,5526.95,0.06,25912.92,NaN,1614.31
ZA-2024-103061,2024-04-17,2024-04-18,Second Class,Francois Steyn,Home Office,kwazulu-natal,Pietermaritzburg,South Africa,Office Supplies,Printer Ink,Printer Ink - Lite 908,2,390.17,0.0,780.34,132.5,292.39
ZA-2023-100032,05/09/2023,2023-09-07,Standard Class,Precious Zulu,Consumer,Northern Cape,Kimberley,South Africa,Furniture,Storage Cabinets,Storage Cabinets - Lite 719,2,4138.73,0.15,7035.84,168.25,-397.35
ZA-2022-105930,2022-09-18,2022-09-25,Same Day,Wendy Naidoo,Consumer,KwaZulu-Natal,Pietermaritzburg,South Africa,Office Supplies,Paper,Paper - Lite 570,2,187.73,0.15,319.15,75.54,69.69
ZA-2023-100190,13/01/2023,2023-01-20,First Class,Nomvula Zulu,Corporate,Western Cape,Stellenbosch,South Africa,Office Supplies,Paper,Paper - Standard 364,1,154.08,NaN,R136.96,66.55,36.25
ZA-2023-104393,12/31/2023,2024-01-01,Same Day,Nomvula Coetzee,Consumer,Free State,Welkom,South Africa,Technology,Laptops,Laptops - Plus 899,1,18989.52,0.23,14614.66,430.85,1241.14
ZA-2022-102593,2022-11-26,11/29/2022,Second Class,Nomvula Nkosi,Home Office,Western Cape,Stellenbosch,South Africa,Technology,Laptops,Laptops - Lite 655,3,8602.14,0.16,21677.36,414.17,3344.82
ZA-2022-105769,23/01/2022,2022-01-25,Standard Class,Wendy Radebe,Consumer,kwazulu-natal,Richards Bay,South Africa,Furniture,Bookcases,Bookcases - Basic 134,2,3669.05,0.04,7081.2,207.17,666.42
ZA-2024-103834,18.10.2024,2024-10-25,Second Class,Lindiwe Mokwena,Consumer,Northern Cape,Kimberley,South Africa,Office Supplies,Labels,Labels - Standard 704,4,111.13,0.05,R 420.61,43.02,112.96
ZA-2024-103377,2024-08-16,08/20/2024,Second Class,Riaan Steyn,Consumer,Northern Cape,Upington,South Africa,Office Supplies,Stationery,Stationery - Pro 161,1,183.48,0.05,174.31,149.56,50.43
ZA-2024-102351,2024-12-13,2024-12-15,Same Day,Zanele Zulu,Home Office,Mpumalanga,Witbank,South Africa,Technology,Accessories,Accessories - Standard 496,3,83.84,-,222.89,57.1,50.96
ZA-2022-101329,2022-06-02,06/06/2022,Same Day,Zanele Fourie,Corporate,FS,Bloemfontein,South Africa,Technology,Smartphones,Smartphones - Plus 883,1,10142.88,0.24,7708.89,196.36,622.98
ZA-2022-104585,2022-06-02,07/06/2022,Same Day,Karabo Mokoena,Corporate,Western Cape,Cape Town,South Africa,Furniture,Storage Cabinets,Storage Cabinets - Basic 849,3,8210.44,0.15,20955.92,371.05,-1303.89
ZA-2024-100670,2024-04-02,2024-04-09,Same Day,Mpho Khumalo,Consumer,Eastern Cape,Gqeberha,South Africa,Technology,Laptops,Laptops - Basic 253,1,4077.15,NaN,3261.72,207.4,
ZA-2022-103633,01/13/2022,2022-01-14,Same Day,naledi mokoena,Corporate,Free State,Welkom,South Africa,Office Supplies,Stationery,Stationery - Lite 772,3,34.52,0.1,93.27,118.36,25.34
ZA-2023-100804,07/29/2023,02/08/2023,Second Class,Wendy Radebe,Consumer,KwaZulu-Natal,Richards Bay,South Africa,Technology,Accessories,Accessories - Pro 998,4,942.98,0.0,3771.93,162.27,1264.84
ZA-2022-100211,2022-11-29,30-Nov-2022,Second Class,Lerato Steyn,Consumer,North West,Mahikeng,South Africa,Office Supplies,Printer Ink,Printer Ink - Basic 846,8,1178.59,0.46,"5,127.22",249.37,664.48
ZA-2022-100315,26.07.2022,2022-07-29,First Class,Zanele Naidoo,Corporate,Limpopo,Tzaneen,South Africa,Office Supplies,  Paper  ,Paper - Basic 539,1,112.2,0.0,112.2,119.44,31.98
ZA-2024-102356,2024-01-23,2024-01-30,Second Class,Andile Van der Merwe,Corporate,,Gqeberha,South Africa,Office Supplies,Binders,Binders - Pro 455,1,281.27,0.19,228.23,87.45,42.03
ZA-2024-103157,2024-10-25,2024-10-27,Standard Class,Pieter Du Toit,Consumer,North West,Rustenburg,South Africa,Office Supplies,Paper,Paper - Lite 265,5,62.08,0.06,290.63,32.42,72.38
ZA-2022-104611,01/20/2022,22-Jan-2022,Same Day,Naledi Fourie,Corporate,N/A,Cape Town,South Africa,Technology,Networking,Networking - Plus 907,2,3521.54,0.11,6255.18,220.58,886.75
ZA-2023-106498,2023-11-08,2023-11-12,Same Day,Dineo Maseko,Consumer,Western Cape,Paarl,South Africa,Furniture,Storage Cabinets,Storage Cabinets - Pro 920,3,4354.55,0.37,"R 8,291.51",-,-1136.19
ZA-2024-101282,2024-08-15,17-Aug-2024,First Class,Wendy Nkosi,Consumer,Western Cape,George,South Africa,Technology,Networking,Networking - Plus 800,1,304.38,0.1,R273.94,181.82,53.88
ZA-2024-105805,20-Nov-2024,2024-11-27,Second Class,Annelie Radebe,Consumer,free state,Welkom,South Africa,Office Supplies,Binders,Furniture item - reused order id,3,65.79,0.5,99.48,131.69,2.26
ZA-2023-105650,2023-03-18,25.03.2023,Same Day,Wendy Maseko,Corporate,Eastern Cape,Mthatha,South Africa,Office Supplies,Paper,Paper - Pro 271,1,35.17,0.05,33.41,70.35,10.05
ZA-2023-105214,01/27/2023,29/01/2023,First Class,Johan Mahlangu,Consumer,N/A,Welkom,South Africa,Furniture,Bookcases,Bookcases - Pro 881,1,1882.55,0.33,1256.07,79.22,-115.88
ZA-2022-106331,04-Dec-2022,2022-12-05,First Class,Johan Maseko,Consumer,KwaZulu-Natal,Durban,South Africa,Technology,Smartphones,Smartphones - Plus 238,1,1625.61,0.41,966.58,225.14,-2.89
ZA-2024-104543,2024-11-22,2024-11-26,Second Class,Rudzani Steyn,CORPORATE,Eastern Cape,Gqeberha,South Africa,Office Supplies,Binders,Binders - Lite 297,1,137.69,0.49,69.86,58.96,1.88
ZA-2023-101946,2023-09-10,2023-09-12,Same Day,Precious Mokoena,Corporate,Limpopo,Tzaneen,South Africa,OFFICE SUPPLIES,Labels,Technology item - reused order id,6,16.74,0.05,95.42,65.99,20.84
ZA-2024-100643,2024-01-26,01/28/2024,Standard Class,Johan Sithole,Consumer,North West,Rustenburg,South Africa,Technology,Smartphones,Smartphones - Lite 347,2,10504.76,,15557.06,493.19,1208.21
ZA-2022-104953,12/01/2022,06/12/2022,First Class,Tshepo Mahlangu,Corporate,Western Cape,George,South Africa,Office Supplies,Printer Ink,Printer Ink - Lite 716,4,1742.77,0.15,5912.78,155.95,1611.75
ZA-2024-102808,2024-08-04,09-Aug-2024,Standard Class,Bongani Mokwena,Home Office,Western Cape,Paarl,South Africa,Office Supplies,Printer Ink,Printer Ink - Standard 641,6,1438.74,0.0,8632.44,265.21,3592.35
ZA-2022-103669,2022-05-11,2022-05-14,Second Class,Dineo Zulu,Consumer,Western Cape,Cape Town,South Africa,Furniture,Office Chairs,Office Chairs - Basic 836,4,2262.29,0.05,8596.69,302.85,547.7
ZA-2023-101931,2023-07-04,2023-07-06,First Class,Karabo Van der Merwe,Consumer,N/A,Midrand,South Africa,Technology,Accessories,Accessories - Standard 620,2,795.41,0.6,636.33,113.88,-30.21
ZA-2023-101608,2023-12-02,09/12/2023,Standard Class,wendy khumalo,Consumer,Gauteng,Sandton,South Africa,Furniture,Bookcases,Bookcases - Standard 243,6,2040.5,0.24,9256.67,329.48,-316.72
ZA-2022-104041,2022-09-18,2022-09-20,First Class,Wendy Steyn,Corporate,NC,Kimberley,South Africa,Furniture,Bookcases,Bookcases - Basic 841,1,603.41,0.05,573.24,168.46,
ZA-2022-104447,23-Aug-2022,2022-08-27,Same Day,Bongani Dlamini,Consumer,Limpopo,Polokwane,South Africa,office supplies,  Printer Ink  ,Printer Ink - Lite 362,1,690.38,0.2,552.31,38.29,139.58
ZA-2022-104000,07/02/2022,2022-07-04,Second Class,Sipho Coetzee,Consumer,Northern Cape,Upington,South Africa,TECHNOLOGY,Accessories,Accessories - Lite 591,6,515.83,0.2,2475.97,85.89,478.95
ZA-2022-106411,16/05/2022,2022-05-17,Same Day,Lindiwe Mokwena,Corporate,Mpumalanga,Mbombela,South Africa,Office Supplies,Binders,Binders - Basic 374,3,253.08,0.15,645.35,69.38,122.04
ZA-2022-101471,08.09.2022,2022-09-10,Standard Class,Naledi Mokoena,Corporate,North West,Rustenburg,South Africa,Office Supplies,Binders,Binders - Lite 433,3,150.91,0.1,R407.45,156.83,117.1
ZA-2024-103031,2024-12-06,2024-12-07,Second Class,-,Corporate,Western Cape,George,South Africa,Furniture,Storage Cabinets,Technology item - reused order id,6,3577.88,NaN,"17,220.84",509.76,-1418.23
ZA-2022-100698,2022-09-13,2022-09-17,First Class,Bongani Dlamini,CONSUMER,North West,Rustenburg,South Africa,Office Supplies,  Printer Ink  ,Printer Ink - Lite 391,4,1159.74,0.05,4407.0,181.92,1633.45
ZA-2024-102306,03/03/2024,2024-03-04,Standard Class,Naledi Mokwena,Consumer,Limpopo,Polokwane,South Africa,Office Supplies,Paper,Paper - Plus 230,2,109.63,0.15,186.37,46.29,48.29
ZA-2022-104228,14.07.2022,2022-07-16,Standard Class,Sibusiso Van der Merwe,Consumer,Northern Cape,Upington,South Africa,Technology,Monitors,Monitors - Pro 374,3,3320.84,0.2,7970.02,237.31,845.0
ZA-2024-105762,12/24/2024,2024-12-26,Standard Class,Bongani Mahlangu,Corporate,Gauteng,Sandton,South Africa,Office Supplies,Labels,Labels - Lite 764,1,57.93,0.57,24.89,54.19,-0.33
ZA-2024-103584,17.11.2024,2024-11-20,First Class,Zanele Pretorius,Home Office,Western Cape,Stellenbosch,South Africa,Technology,Smartphones,Smartphones - Pro 620,2,10929.4,-,18592.93,414.24,2096.54
ZA-2022-101951,2022-11-20,22.11.2022,Standard Class,Thabo Khumalo,Consumer,North West,Rustenburg,South Africa,Office Supplies,Labels,Labels - Standard 586,1,82.45,0.56,36.09,60.62,-0.28
ZA-2024-103371,01-Jun-2024,03.06.2024,First Class,Nomvula Fourie,Consumer,Gauteng,Soweto,South Africa,Technology,  Monitors  ,Monitors - Plus 545,2,1954.04,0.06,3662.92,197.44,726.29
ZA-2023-102499,2023-04-22,24.04.2023,First Class,Dineo Naidoo,Corporate,Western Cape,Stellenbosch,South Africa,Furniture,Storage Cabinets,Storage Cabinets - Plus 488,1,6452.57,0.0,6452.57,240.77,231.68
ZA-2023-106179,09.05.2023,2023-05-11,Standard Class,Pieter Van der Merwe,Consumer,Gauteng,Soweto,South Africa,TECHNOLOGY,Accessories,Accessories - Pro 833,1,295.06,0.0,295.06,68.57,87.09
ZA-2023-102315,25.01.2023,01/28/2023,Standard Class,Karabo Nkosi,Consumer,Mpumalanga,Witbank,South Africa,furniture,Office Chairs,Office Chairs - Lite 400,5,1663.98,0.13,7217.25,271.8,159.26
ZA-2022-102435,12/17/2022,2022-12-19,Second Class,Karabo Nkosi,Corporate,North West,Rustenburg,South Africa,Furniture,Office Chairs,Office Chairs - Basic 966,3,590.72,0.28,1273.68,89.77,-65.37
ZA-2023-100348,27/10/2023,2023-10-30,Standard Class,Nomvula Zulu,Corporate,Western Cape,George,South Africa,OFFICE SUPPLIES,Printer Ink,Printer Ink - Plus 769,10,1443.88,0.13,12627.95,330.1,3462.56
ZA-2023-102181,2023-12-10,2023-12-15,Standard Class,Tshepo Steyn,Consumer,Mpumalanga,Witbank,South Africa,Technology,Monitors,Monitors - Standard 674,3,4496.06,0.21,10644.41,306.37,993.5
ZA-2022-104284,2022-03-16,2022-03-21,Second Class,Annelie Sithole,Corporate,Gauteng,Soweto,South Africa,Technology,  Laptops  ,Laptops - Lite 310,4,14872.53,0.2,47592.09,812.86,4594.78
ZA-2024-105251,25-May-2024,30/05/2024,Second Class,Precious Van der Merwe,Consumer,Northern Cape,Kimberley,South Africa,furniture,Storage Cabinets,Storage Cabinets - Lite 103,1,4590.69,0.1,4131.62,156.65,-88.21
ZA-2022-104666,05/18/2022,2022-05-20,Same Day,Andile Sithole,Consumer,Limpopo,Polokwane,South Africa,Office Supplies,Binders,Binders - Basic 228,1,23.58,0.45,12.97,96.55,0.69
ZA-2024-104898,30.01.2024,2024-01-31,Second Class,Francois Mokwena,Home Office,unknown,Tzaneen,South Africa,Furniture,Desks,Desks - Pro 859,5,3985.36,0.09,18106.13,343.75,924.97
ZA-2022-100987,2022-05-22,05/23/2022,First Class,Bongani Fourie,Home Office,Mpumalanga,Witbank,South Africa,FURNITURE,Storage Cabinets,Storage Cabinets - Standard 314,2,4888.85,0.05,9288.82,257.79,26.21
ZA-2023-102289,2023-05-26,28.05.2023,First Class,Lindiwe Mahlangu,Corporate,Eastern Cape,Mthatha,South Africa,Technology,Accessories,Accessories - Pro 922,2,461.02,0.3,R645.43,104.18,65.53
ZA-2024-105946,10/17/2024,,Same Day,Dineo Zulu,Consumer,Western Cape,George,South Africa,Technology,Smartphones,Smartphones - Standard 423,1,14706.04,0.11,13046.98,354.46,2296.73
ZA-2022-101269,2022-03-29,31/03/2022,Standard Class,Riaan Mokwena,Consumer,KwaZulu-Natal,Durban,South Africa,Technology,Networking,Networking - Plus 799,1,3272.85,0.0,3272.85,163.61,616.15
ZA-2024-101943,2024-03-09,2024-03-10,Same Day,Dineo Dlamini,Corporate,Mpumalanga,Witbank,South Africa,Technology,Monitors,Monitors - Plus 313,2,7093.79,0.45,7803.17,408.36,-250.04
ZA-2022-100951,2022-06-24,2022-06-28,First Class,Francois Khumalo,Home Office,Gauteng,Johannesburg,South Africa,Technology,Smartphones,Smartphones - Standard 417,1,10119.79,0.15,8623.33,211.84,1424.5
ZA-2022-102606,2022-12-11,2022-12-16,First Class,Andile Mokwena,Corporate,free state,Welkom,South Africa,Office Supplies,Stationery,Stationery - Lite 121,8,117.07,0.11,R 833.98,205.88,177.03
ZA-2024-106366,17/05/2024,2024-05-19,Same Day,Thabo Khumalo,Consumer,north west,Mahikeng,South Africa,Office Supplies,Binders,Binders - Plus 912,8,123.58,0.05,939.24,195.08,303.55
ZA-2023-101216,12/19/2023,2023-12-21,First Class,Francois Mokwena,Corporate,North West,Mahikeng,South Africa,Technology,Networking,Networking - Basic 265,2,806.02,0.21,1269.0,98.88,155.19
ZA-2023-102807,2023-10-30,2023-10-31,Second Class,Pieter Steyn,Consumer,eastern cape,Mthatha,South Africa,Office Supplies,Labels,Labels - Standard 873,2,95.61,0.15,163.44,142.22,28.95
ZA-2023-102735,2023-01-21,22.01.2023,Second Class,Tshepo Zulu,Corporate,Free State,Welkom,South Africa,Technology,Accessories,Accessories - Pro 105,2,226.54,0.5,225.02,199.85,0.76
ZA-2023-102234,09/30/2023,2023-10-07,Second Class,Lindiwe Steyn,Corporate,Northern Cape,Kimberley,South Africa,Office Supplies,Paper,Paper - Standard 444,5,40.19,0.0,200.93,124.48,60.05
ZA-2022-103406,2022-03-15,2022-03-16,Second Class,Bongani Van der Merwe,Home Office,Free State,Welkom,South Africa,Technology,Smartphones,Smartphones - Plus 114,4,10705.98,,40682.71,664.03,9228.26
ZA-2022-105279,2022-01-08,13.01.2022,First Class,Naledi Mokoena,Corporate,Free State,Bloemfontein,South Africa,OFFICE SUPPLIES,Stationery,Stationery - Plus 450,1,147.14,0.13,127.49,130.96,25.32
ZA-2024-100541,29/09/2024,01/10/2024,Standard Class,Lindiwe Mokoena,Consumer,Limpopo,Polokwane,South Africa,Technology,  Laptops  ,Laptops - Lite 489,10,13327.76,0.05,126613.72,2225.82,29199.96
ZA-2022-100827,2022-02-16,2022-02-23,First Class,Tshepo Mahlangu,Corporate,western cape,Stellenbosch,South Africa,Technology,Networking,Networking - Plus 361,10,2403.84,NaN,24038.36,466.66,5539.61
ZA-2024-105136,14/08/2024,,Standard Class,Bongani Mokwena,HOME OFFICE,W. Cape,Stellenbosch,South Africa,Furniture,Sofas,Sofas - Pro 222,10,9654.07,0.05,91713.64,1717.0,199.99
ZA-2022-101570,05/01/2022,2022-01-07,Second Class,Nomvula Coetzee,Consumer,Free State,Bloemfontein,South Africa,Technology,Smartphones,Smartphones - Plus 752,2,1995.79,0.08,R3687.26,104.12,689.98
ZA-2022-101156,2022-08-15,19/08/2022,Second Class,Francois Radebe,Consumer,gauteng,Midrand,South Africa,OFFICE SUPPLIES,Binders,Binders - Basic 166,5,93.88,0.1,R422.47,120.25,114.36
ZA-2023-106135,23/12/2023,2023-12-30,Second Class,Riaan Dlamini,Corporate,Gauteng,Pretoria,South Africa,Technology,Networking,Networking - Basic 208,2,4534.37,0.55,4042.86,251.79,-286.24
ZA-2022-100650,2022-04-05,2022-04-06,Standard Class,Thabo Steyn,Corporate,Eastern Cape,Mthatha,South Africa,Technology,Laptops,Laptops - Plus 257,6,12179.99,0.45,40193.98,1205.46,-908.76
ZA-2024-103826,11/09/2024,2024-11-13,First Class,Wendy Khumalo,Consumer,Western Cape,Paarl,South Africa,Furniture,Bookcases,Bookcases - Plus 169,2,3114.97,0.52,2975.27,260.05,-517.11
ZA-2022-105173,2022-07-05,2022-07-06,Same Day,Sipho Khumalo,Corporate,Western Cape,Stellenbosch,South Africa,TECHNOLOGY,Networking,Networking - Plus 609,2,3910.82,0.3,5475.15,163.12,328.83
ZA-2024-102344,30-Nov-2024,12/04/2024,Same Day,sipho naidoo,Corporate,Limpopo,Tzaneen,South Africa,Office Supplies,Paper,Paper - Plus 262,2,149.7,0.23,231.68,29.93,35.73
ZA-2023-103282,2023-11-07,2023-11-14,Second Class,Mpho Zulu,Consumer,Northern Cape,Upington,South Africa,Office Supplies,Printer Ink,Printer Ink - Pro 190,8,1123.41,0.64,3202.96,253.51,16.73
ZA-2024-104239,2024-01-08,2024-01-15,First Class,Francois Dlamini,Corporate,-,Bloemfontein,South Africa,TECHNOLOGY,Monitors,Monitors - Pro 881,4,2694.26,unknown,6917.65,329.2,133.83
ZA-2023-101032,01/20/2023,22-Jan-2023,Standard Class,Lerato Sithole,Consumer,Mpumalanga,Witbank,South Africa,Furniture,Office Chairs,Office Chairs - Standard 827,2,843.18,0.5,R840.98,196.0,-140.62
ZA-2024-105401,2024-08-15,2024-08-22,Standard Class,Sibusiso Coetzee,Consumer,North West,Mahikeng,South Africa,Technology,Accessories,Accessories - Lite 798,3,805.53,0.05,2295.75,57.41,633.5
ZA-2023-104237,2023-06-19,2023-06-21,Standard Class,Annelie Radebe,Consumer,Free State,Bloemfontein,South Africa,FURNITURE,Bookcases,Bookcases - Lite 972,4,2588.5,0.06,9761.06,296.67,731.53
ZA-2022-103467,01/28/2022,2022-01-30,Standard Class,Francois Mokwena,Home Office,Limpopo,Polokwane,South Africa,Technology,Accessories,Accessories - Lite 185,1,497.62,0.16,419.29,166.84,93.69
ZA-2024-101789,10/07/2024,,Same Day,Nomvula Steyn,Consumer,Gauteng,Sandton,South Africa,technology,Laptops,Laptops - Pro 843,10,6197.3,0.2,49399.98,1137.87,6424.59
ZA-2024-103414,2024-10-31,04/11/2024,Second Class,precious nkosi,Corporate,Eastern Cape,Mthatha,South Africa,Office Supplies,Labels,Labels - Basic 671,1,37.37,0.08,34.42,152.3,10.15
ZA-2023-104882,18.03.2023,2023-03-19,Second Class,Karabo Naidoo,CONSUMER,North West,Rustenburg,South Africa,Furniture,Bookcases,Bookcases - Lite 746,6,856.99,0.05,4884.86,182.92,
ZA-2024-102522,2024-12-01,2024-12-02,Standard Class,Wendy Mokwena,Corporate,KwaZulu-Natal,Pietermaritzburg,South Africa,OFFICE SUPPLIES,Stationery,Stationery - Plus 313,2,220.37,0.18,361.87,118.45,80.38
ZA-2023-101233,2023-03-01,2023-03-06,Standard Class,Zanele Fourie,Corporate,Free State,Bloemfontein,South Africa,Office Supplies,  Printer Ink  ,Printer Ink - Lite 742,1,1138.34,,626.09,94.21,71.44
ZA-2023-106484,2023-08-13,15/08/2023,Same Day,Andile Mokwena,Corporate,Free State,Bloemfontein,South Africa,Office Supplies,Labels,Labels - Standard 170,2,79.29,0.3,111.01,41.25,16.66
ZA-2024-105470,2024-02-06,2024-02-07,First Class,Pieter Botha,Consumer,unknown,Upington,South Africa,Furniture,Sofas,Sofas - Pro 140,1,6478.92,0.1,5831.03,310.27,-173.43
ZA-2022-100002,2022-06-01,2022-06-05,Standard Class,Lerato Maseko,Corporate,Mpumalanga,Witbank,South Africa,Office Supplies,  Printer Ink  ,Printer Ink - Basic 256,1,750.91,0.25,565.4,136.96,131.17
ZA-2023-106226,2023-12-30,2023-12-31,Standard Class,Zanele Mokwena,Consumer,Northern Cape,Kimberley,South Africa,Office Supplies,Labels,Labels - Pro 337,2,48.89,0.13,85.44,82.27,20.86
ZA-2024-100299,26.01.2024,2024-01-27,Same Day,Wendy Radebe,Corporate,Limpopo,Polokwane,South Africa,Furniture,Bookcases,Bookcases - Standard 110,1,1599.81,0.03,"1,558.10",150.36,140.88
ZA-2023-101681,24.10.2023,2023-10-25,Same Day,Lerato Pretorius,Consumer,Free State,Welkom,South Africa,Furniture,Desks,Desks - Basic 781,3,2866.22,0.19,6952.23,169.1,-37.89
ZA-2024-105754,24-Apr-2024,2024-04-26,First Class,Zanele Khumalo,Home Office,Free State,Bloemfontein,South Africa,Furniture,Office Chairs,Office Chairs - Basic 525,4,2077.51,-,5817.03,217.88,-329.62
ZA-2022-106141,02/12/2022,2022-02-13,Same Day,Nomvula Zulu,Corporate,KwaZulu-Natal,Durban,South Africa,Office Supplies,Labels,Labels - Standard 749,2,137.85,NaN,248.12,59.64,66.98
ZA-2023-106272,24/11/2023,2023-11-25,Same Day,Pieter Steyn,Home Office,WC,Stellenbosch,South Africa,office supplies,Binders,Binders - Pro 574,1,70.19,0.31,48.45,94.85,6.89
ZA-2022-100853,2022-09-12,2022-09-13,Second Class,Carmen Mokoena,Consumer,Free State,Welkom,South Africa,Technology,Laptops,Laptops - Basic 424,2,2883.2,0.05,R5478.09,127.82,1058.37
ZA-2024-102665,2024-09-14,2024-09-18,First Class,Wendy Khumalo,Consumer,Gauteng,Johannesburg,South Africa,office supplies,Labels,Labels - Lite 704,5,139.86,0.15,594.42,74.61,115.91
ZA-2022-101550,03/15/2022,2022-03-19,Standard Class,Dineo Dlamini,Corporate,Mpumalanga,Mbombela,South Africa,Furniture,Desks,Desks - Lite 114,1,6001.86,0.15,5101.58,124.7,76.98
ZA-2024-106072,06.01.2024,2024-01-08,Standard Class,Rudzani Steyn,Corporate,unknown,Mthatha,South Africa,Furniture,Sofas,Sofas - Basic 416,1,10141.32,0.25,7592.93,235.39,-921.32
ZA-2023-105481,2023-04-26,01-May-2023,Standard Class,Bongani Mokoena,Corporate,Western Cape,Paarl,South Africa,Technology,Accessories,Accessories - Standard 580,2,1469.22,0.3,2056.91,68.11,270.54
ZA-2022-102244,2022-11-15,2022-11-22,Second Class,Francois Pretorius,Consumer,KwaZulu-Natal,Richards Bay,South Africa,Technology,Laptops,Laptops - Basic 961,3,13463.51,0.39,24583.89,716.12,123.62
ZA-2023-105922,2023-08-13,2023-08-15,Same Day,Pieter Van der Merwe,Consumer,,Pretoria,South Africa,Furniture,  Office Chairs  ,Office Chairs - Basic 817,1,4874.57,0.0,4874.57,128.02,511.83
ZA-2022-106312,2022-11-21,23/11/2022,Same Day,Francois Van der Merwe,Home Office,limpopo,Polokwane,South Africa,Office Supplies,Paper,Paper - Plus 716,1,75.82,0.29,54.14,148.39,6.49
